run_id,execution_index,attempt_id,event_id,cycle_id,token,profit_usd,capital_usd,peak_capital_usd,drawdown_percent
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,59,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:60,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02319722287672214,1001.2754543233266,1001.2754543233266,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,60,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:61,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.018881155677061813,1001.2943354790036,1001.2943354790036,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,61,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:62,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02207405456123477,1001.3164095335649,1001.3164095335649,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,62,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:63,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.0210775984407326,1001.3374871320055,1001.3374871320055,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,63,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:65,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02249368214171846,1001.3599808141473,1001.3599808141473,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,64,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:66,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.021650350718770108,1001.3816311648661,1001.3816311648661,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,65,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:67,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.0198383414028262,1001.401469506269,1001.401469506269,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,66,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:68,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.02025745730425406,1001.4217269635733,1001.4217269635733,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,67,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:69,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.024388899675920544,1001.4461158632492,1001.4461158632492,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,68,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:70,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.020684794849217623,1001.4668006580985,1001.4668006580985,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,69,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:71,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.022286707640087337,1001.4890873657386,1001.4890873657386,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,70,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:72,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.019356808093399812,1001.508444173832,1001.508444173832,0.0
e1bcfb7b-6cf2-4a73-8aae-6a4786a94534,71,e1bcfb7b-6cf2-4a73-8aae-6a4786a94534:1:73,HISTORICAL:CYCLE-000006-20260730T214218000000:00000501,CYCLE-000006-20260730T214218000000,BOLT,0.0241347070556023,1001.5325788808876,1001.5325788808876,0.0
