institutional_event_id,institutional_schema_version,feature_store_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,cycle_id,cycle_number,event_time,scan_time,token,token_key,mint,asset_key,buy_route,sell_route,route_pair,validation_status,research_eligible,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,gross_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,source_is_historical,source_is_verified_live,validation_is_verified,validation_is_verified_with_warning,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,prior_asset_observations,prior_asset_profitable_count,prior_asset_win_rate,prior_asset_average_net_profit_usd,prior_asset_average_net_edge_bps,prior_asset_average_cost_bps,prior_asset_average_latency_ms,prior_asset_profit_std_usd,prior_asset_best_profit_usd,prior_asset_worst_profit_usd,prior_cycle_observations,prior_cycle_profitable_count,prior_cycle_win_rate,prior_cycle_average_net_profit_usd,prior_cycle_average_net_edge_bps,prior_cycle_average_cost_bps,prior_global_observations,prior_global_profitable_count,prior_global_win_rate,prior_global_average_net_profit_usd,prior_global_average_net_edge_bps,prior_global_average_cost_bps,rolling_asset_observations,rolling_asset_profitable_count,rolling_asset_win_rate,rolling_asset_average_net_profit_usd,rolling_asset_average_net_edge_bps,rolling_asset_average_cost_bps,rolling_asset_average_latency_ms,rolling_asset_profit_std_usd,rolling_asset_best_profit_usd,rolling_asset_worst_profit_usd,rolling_global_observations,rolling_global_profitable_count,rolling_global_win_rate,rolling_global_average_net_profit_usd,rolling_global_average_net_edge_bps,rolling_global_average_cost_bps,label_quote_successful,label_eligible,label_profitable,label_outcome,label_decision,label_net_profit_usd,label_net_edge_bps
HISTORICAL:CYCLE-000011-20260731T040859000000:00001081,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1081,1081,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,retire,RETIRE,zGh48JtNHVBb5evgoZLXwgPD2Qu4MhkWdJLGDAupump,zGh48JtNHVBb5evgoZLXwgPD2Qu4MhkWdJLGDAupump,Riptide → HumidiFi → Raydium,Raydium → Whirlpool,Riptide → HumidiFi → Raydium || Raydium → Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.994959,-0.005040999999999962,0.002,-50.40999999999962,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.26,53.52,40.06,47.71,49.7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0068880000000000035,-68.88000000000004,20.0,0.0,0.0,-0.0068880000000000035,-0.0068880000000000035,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1077,3,0.002785515320334262,-0.005914566388115135,-59.14566388115135,20.0,1,0,0.0,-0.0068880000000000035,-68.88000000000004,20.0,0.0,0.0,-0.0068880000000000035,-0.0068880000000000035,20,0,0.0,-0.005620299999999993,-56.20299999999993,20.0,True,False,False,NEGATIVE,SKIP,-0.007040999999999962,-70.40999999999963
HISTORICAL:CYCLE-000011-20260731T040859000000:00001082,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1082,1082,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,GODL,GODL,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,HumidiFi → PancakeSwap → Meteora DAMM v2,Meteora DAMM v2 → Quantum,HumidiFi → PancakeSwap → Meteora DAMM v2 || Meteora DAMM v2 → Quantum,HISTORICAL_UNVALIDATED,False,1.0,0.994895,-0.005105000000000026,0.002,-51.05000000000026,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09,34.56,38.84,73.39,45.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1078,3,0.0027829313543599257,-0.005915611317254175,-59.156113172541744,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.005794999999999993,-57.94999999999993,20.0,True,False,False,NEGATIVE,SKIP,-0.007105000000000026,-71.05000000000027
HISTORICAL:CYCLE-000011-20260731T040859000000:00001083,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1083,1083,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,BP,BP,BPxxfRCXkUVhig4HS1Lh7kZqV6SPJhzfEk4x6fVBjPCy,BPxxfRCXkUVhig4HS1Lh7kZqV6SPJhzfEk4x6fVBjPCy,Meteora DLMM,Meteora DLMM,Meteora DLMM || Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,0.994805,-0.00519499999999995,0.002,-51.9499999999995,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.06,78.59,90.21,77.37,71.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,3,0,0.0,-0.007000999999999996,-70.00999999999996,20.0,0.0,9.20144916120319e-06,-0.006994000000000054,-0.007013999999999963,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1079,3,0.0027803521779425394,-0.005916713623725672,-59.16713623725672,20.0,3,0,0.0,-0.007000999999999996,-70.00999999999996,20.0,0.0,9.20144916120319e-06,-0.006994000000000054,-0.007013999999999963,20,0,0.0,-0.0059608999999999955,-59.608999999999945,20.0,True,False,False,NEGATIVE,SKIP,-0.00719499999999995,-71.94999999999949
HISTORICAL:CYCLE-000011-20260731T040859000000:00001084,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1084,1084,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,SOLO,SOLO,SoLo9oxzLDpcq1dpqAgMwgce5WqkRDtNXK7EPnbmeta,SoLo9oxzLDpcq1dpqAgMwgce5WqkRDtNXK7EPnbmeta,Omnipair,MetaDAO,Omnipair || MetaDAO,HISTORICAL_UNVALIDATED,False,1.0,0.994575,-0.005425000000000013,0.002,-54.25000000000013,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32,84.71,11.93,16.21,47.9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.0066239999999999615,-66.23999999999961,20.0,0.0,0.0,-0.0066239999999999615,-0.0066239999999999615,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1080,3,0.002777777777777778,-0.0059178972222222225,-59.17897222222222,20.0,1,0,0.0,-0.0066239999999999615,-66.23999999999961,20.0,0.0,0.0,-0.0066239999999999615,-0.0066239999999999615,20,0,0.0,-0.006125049999999991,-61.25049999999991,20.0,True,False,False,NEGATIVE,SKIP,-0.007425000000000013,-74.25000000000013
HISTORICAL:CYCLE-000011-20260731T040859000000:00001085,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1085,1085,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,NORMIE,NORMIE,4MrsXQzaosYNyFd4wKDvgnC5xRtRqgXRrijFTGj9pump,4MrsXQzaosYNyFd4wKDvgnC5xRtRqgXRrijFTGj9pump,GoonFi V2 → Pump.fun Amm,Pump.fun Amm → Raydium CLMM → Manifest,GoonFi V2 → Pump.fun Amm || Pump.fun Amm → Raydium CLMM → Manifest,HISTORICAL_UNVALIDATED,False,1.0,0.99406,-0.005939999999999945,0.002,-59.39999999999945,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28,39.14,61.77,33.03,49.6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.007970000000000031,-79.70000000000032,20.0,0.0,0.0,-0.007970000000000031,-0.007970000000000031,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1081,3,0.0027752081406105457,-0.0059192913968547645,-59.19291396854764,20.0,1,0,0.0,-0.007970000000000031,-79.70000000000032,20.0,0.0,0.0,-0.007970000000000031,-0.007970000000000031,20,0,0.0,-0.006300199999999994,-63.00199999999993,20.0,True,False,False,NEGATIVE,SKIP,-0.007939999999999945,-79.39999999999945
HISTORICAL:CYCLE-000011-20260731T040859000000:00001086,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1086,1086,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,NX8,NX8,NX8DuAWprqWAYDvpkkuhKnPfGRXQQhgiw85pCkgvFYk,NX8DuAWprqWAYDvpkkuhKnPfGRXQQhgiw85pCkgvFYk,Whirlpool,Whirlpool,Whirlpool || Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.994008,-0.005991999999999997,0.002,-59.91999999999997,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.82,63.91,50.15,0.0,51.1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.007991999999999997,-79.91999999999997,20.0,0.0,0.0,-0.007991999999999997,-0.007991999999999997,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1082,3,0.0027726432532347504,-0.005921158964879852,-59.21158964879852,20.0,1,0,0.0,-0.007991999999999997,-79.91999999999997,20.0,0.0,0.0,-0.007991999999999997,-0.007991999999999997,20,0,0.0,-0.006491599999999991,-64.91599999999991,20.0,True,False,False,NEGATIVE,SKIP,-0.007991999999999997,-79.91999999999997
HISTORICAL:CYCLE-000011-20260731T040859000000:00001087,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1087,1087,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,xSOL,XSOL,4sWNB8zGWHkh6UnmwiEtzNxL4XrN7uK9tosbESbJFfVs,4sWNB8zGWHkh6UnmwiEtzNxL4XrN7uK9tosbESbJFfVs,BisonFi → Whirlpool,Whirlpool → 1DEX,BisonFi → Whirlpool || Whirlpool → 1DEX,HISTORICAL_UNVALIDATED,False,1.0,0.994004,-0.005996000000000001,0.002,-59.960000000000015,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.57,37.31,47.71,77.98,49.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.008001999999999952,-80.01999999999951,20.0,0.0,0.0,-0.008001999999999952,-0.008001999999999952,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1083,3,0.002770083102493075,-0.00592307109879963,-59.230710987996304,20.0,1,0,0.0,-0.008001999999999952,-80.01999999999951,20.0,0.0,0.0,-0.008001999999999952,-0.008001999999999952,20,0,0.0,-0.006670949999999991,-66.7094999999999,20.0,True,False,False,NEGATIVE,SKIP,-0.007996000000000001,-79.96000000000001
HISTORICAL:CYCLE-000011-20260731T040859000000:00001088,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1088,1088,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,Verse,VERSE,vRseBFqTy9QLmmo5qGiwo74AVpdqqMTnxPqWoWMpump,vRseBFqTy9QLmmo5qGiwo74AVpdqqMTnxPqWoWMpump,Manifest → GoonFi V2 → Pump.fun Amm,Pump.fun Amm → Invariant,Manifest → GoonFi V2 → Pump.fun Amm || Pump.fun Amm → Invariant,HISTORICAL_UNVALIDATED,False,1.0,0.993993,-0.006006999999999985,0.002,-60.069999999999844,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39,54.13,48.01,5.5,47.7836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.008040000000000045,-80.40000000000046,20.0,0.0,0.0,-0.008040000000000045,-0.008040000000000045,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1084,3,0.0027675276752767526,-0.0059249833948339485,-59.249833948339486,20.0,1,0,0.0,-0.008040000000000045,-80.40000000000046,20.0,0.0,0.0,-0.008040000000000045,-0.008040000000000045,20,0,0.0,-0.006833899999999992,-68.33899999999991,20.0,True,False,False,NEGATIVE,SKIP,-0.008006999999999985,-80.06999999999985
HISTORICAL:CYCLE-000011-20260731T040859000000:00001089,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1089,1089,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,TOESCOIN,TOESCOIN,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,Quantum → Pump.fun Amm,Pump.fun Amm → GoonFi V2 → Riptide,Quantum → Pump.fun Amm || Pump.fun Amm → GoonFi V2 → Riptide,HISTORICAL_UNVALIDATED,False,1.0,0.992027,-0.007973000000000008,0.002,-79.73000000000008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71,43.73,57.19,47.71,51.4754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.009865000000000011,-98.6500000000001,20.0,0.0,0.0,-0.009865000000000011,-0.009865000000000011,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1085,3,0.0027649769585253456,-0.005926902304147465,-59.269023041474654,20.0,1,0,0.0,-0.009865000000000011,-98.6500000000001,20.0,0.0,0.0,-0.009865000000000011,-0.009865000000000011,20,0,0.0,-0.006987949999999991,-69.87949999999992,20.0,True,False,False,NEGATIVE,SKIP,-0.009973000000000008,-99.73000000000008
HISTORICAL:CYCLE-000011-20260731T040859000000:00001090,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1090,1090,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,HUMA,HUMA,HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw,HUMA1821qVDKta3u2ovmfDQeW2fSQouSKE8fkF44wvGw,Quantum → Meteora DLMM,Meteora DLMM → GoonFi V2 → Deriverse,Quantum → Meteora DLMM || Meteora DLMM → GoonFi V2 → Deriverse,HISTORICAL_UNVALIDATED,False,1.0,0.990105,-0.009894999999999987,0.002,-98.94999999999987,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.85,66.06,28.44,51.68,51.1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.011755999999999987,-117.55999999999987,20.0,0.0,0.0,-0.011755999999999987,-0.011755999999999987,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1086,3,0.0027624309392265192,-0.005930627992633517,-59.30627992633518,20.0,1,0,0.0,-0.011755999999999987,-117.55999999999987,20.0,0.0,0.0,-0.011755999999999987,-0.011755999999999987,20,0,0.0,-0.00723404999999999,-72.3404999999999,20.0,True,False,False,NEGATIVE,SKIP,-0.011894999999999987,-118.94999999999987
HISTORICAL:CYCLE-000011-20260731T040859000000:00001091,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1091,1091,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,67,67,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,9AvytnUKsLxPxFHFqS6VLxaxt5p6BhYNr53SD2Chpump,Scorch → Raydium CLMM → Meteora DLMM,Pump.fun Amm → GoonFi V2,Scorch → Raydium CLMM → Meteora DLMM || Pump.fun Amm → GoonFi V2,HISTORICAL_UNVALIDATED,False,1.0,0.989844,-0.010156000000000054,0.002,-101.56000000000054,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.62,42.51,52.29,57.19,50.8754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.014901000000000051,-149.0100000000005,20.0,0.0,0.0,-0.014901000000000051,-0.014901000000000051,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1087,3,0.0027598896044158236,-0.005936114995400183,-59.36114995400184,20.0,1,0,0.0,-0.014901000000000051,-149.0100000000005,20.0,0.0,0.0,-0.014901000000000051,-0.014901000000000051,20,0,0.0,-0.0075535499999999905,-75.53549999999991,20.0,True,False,False,NEGATIVE,SKIP,-0.012156000000000054,-121.56000000000054
HISTORICAL:CYCLE-000011-20260731T040859000000:00001092,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1092,1092,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,TripleT,TRIPLET,J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,Quantum → Meteora DLMM,Meteora DLMM,Quantum → Meteora DLMM || Meteora DLMM,HISTORICAL_UNVALIDATED,False,1.0,0.989436,-0.010564000000000018,0.002,-105.64000000000019,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19,71.25,86.24,64.22,69.3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,3,0,0.0,-0.006500666666666671,-65.00666666666672,20.0,0.0,0.0009894902166716578,-0.005442999999999974,-0.007823000000000023,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1088,3,0.0027573529411764708,-0.005941831801470588,-59.41831801470589,20.0,3,0,0.0,-0.006500666666666671,-65.00666666666672,20.0,0.0,0.0009894902166716578,-0.005442999999999974,-0.007823000000000023,20,0,0.0,-0.007828949999999994,-78.28949999999995,20.0,True,False,False,NEGATIVE,SKIP,-0.012564000000000018,-125.64000000000019
HISTORICAL:CYCLE-000011-20260731T040859000000:00001093,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1093,1093,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,BP,BP,3B1ijcocM5EDga6XxQ7JLW7weocQPWWjuhBYG8Vepump,3B1ijcocM5EDga6XxQ7JLW7weocQPWWjuhBYG8Vepump,Scorch → Raydium CLMM → Pump.fun Amm,Pump.fun Amm → Whirlpool,Scorch → Raydium CLMM → Pump.fun Amm || Pump.fun Amm → Whirlpool,HISTORICAL_UNVALIDATED,False,1.0,0.988163,-0.011836999999999986,0.002,-118.36999999999986,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,44.34,51.38,44.65,47.5881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.013936999999999975,-139.36999999999975,20.0,0.0,0.0,-0.013936999999999975,-0.013936999999999975,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1089,3,0.0027548209366391185,-0.005947912764003673,-59.47912764003674,20.0,1,0,0.0,-0.013936999999999975,-139.36999999999975,20.0,0.0,0.0,-0.013936999999999975,-0.013936999999999975,20,0,0.0,-0.008123149999999994,-81.23149999999994,20.0,True,False,False,NEGATIVE,SKIP,-0.013836999999999986,-138.36999999999986
HISTORICAL:CYCLE-000011-20260731T040859000000:00001094,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1094,1094,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,OGDOGE,OGDOGE,utLyQQCPvjuCc6zeaXdsFeEC3JNdxKS3vxaZWoGdoge,utLyQQCPvjuCc6zeaXdsFeEC3JNdxKS3vxaZWoGdoge,Scorch → Raydium CLMM → Pump.fun Amm,Pump.fun Amm → Quantum,Scorch → Raydium CLMM → Pump.fun Amm || Pump.fun Amm → Quantum,HISTORICAL_UNVALIDATED,False,1.0,0.986322,-0.013677999999999968,0.002,-136.7799999999997,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,28.75,64.83,64.22,50.7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.015912999999999955,-159.12999999999954,20.0,0.0,0.0,-0.015912999999999955,-0.015912999999999955,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1090,3,0.0027522935779816515,-0.005955150458715597,-59.55150458715596,20.0,1,0,0.0,-0.015912999999999955,-159.12999999999954,20.0,0.0,0.0,-0.015912999999999955,-0.015912999999999955,20,0,0.0,-0.008480349999999996,-84.80349999999996,20.0,True,False,False,NEGATIVE,SKIP,-0.01567799999999997,-156.7799999999997
HISTORICAL:CYCLE-000011-20260731T040859000000:00001095,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1095,1095,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,P0,P0,HmTi3CQfKfXWbn1tNoiAxH7GzMV7L3tDAmPWabZEBAGS,HmTi3CQfKfXWbn1tNoiAxH7GzMV7L3tDAmPWabZEBAGS,Scorch → Raydium CLMM → Meteora DAMM v2,Meteora DLMM → Raydium CLMM,Scorch → Raydium CLMM → Meteora DAMM v2 || Meteora DLMM → Raydium CLMM,HISTORICAL_UNVALIDATED,False,1.0,0.985928,-0.014071999999999973,0.002,-140.71999999999974,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,11.93,81.96,70.34,50.9198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,1,0,0.0,-0.01704300000000003,-170.4300000000003,20.0,0.0,0.0,-0.01704300000000003,-0.01704300000000003,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1091,3,0.002749770852428964,-0.005964062328139321,-59.64062328139322,20.0,1,0,0.0,-0.01704300000000003,-170.4300000000003,20.0,0.0,0.0,-0.01704300000000003,-0.01704300000000003,20,0,0.0,-0.008922449999999997,-89.22449999999996,20.0,True,False,False,NEGATIVE,SKIP,-0.016071999999999975,-160.71999999999974
HISTORICAL:CYCLE-000011-20260731T040859000000:00001096,13B.1.0,13C.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1096,1096,CYCLE-000011-20260731T040859000000,11,2026-07-31T04:08:59.000+00:00,2026-07-31T04:08:59.000+00:00,ASTEROID,ASTEROID,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,4UeLCRqARmfb6e6KQijtiktqqXUxbfk6jZng7DhuBAGS,Quantum → Meteora DLMM,Meteora DLMM → Invariant,Quantum → Meteora DLMM || Meteora DLMM → Invariant,HISTORICAL_UNVALIDATED,False,1.0,0.984094,-0.015905999999999976,0.002,-159.05999999999975,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58,37.92,49.85,57.19,47.8703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997,2,0.0020060180541624875,-0.0061461875626880645,-61.46187562688064,20.0,1092,3,0.0027472527472527475,-0.005973318681318681,-59.73318681318681,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,-0.009382699999999997,-93.82699999999997,20.0,True,False,False,NEGATIVE,SKIP,-0.017905999999999977,-179.05999999999977
